date,player,team,salary,batting_order,blended_rating,attack_conf,actual_dk_pts
2026-08-10,Masataka Yoshida,Boston Red Sox,3000,5,75.8,100.0,4.0
2026-08-10,Bryson Stott,Philadelphia Phillies,4000,2,69.0,86.74172185430464,7.5
2026-08-10,Jackson Merrill,San Diego Padres,3900,5,58.8,68.0,16.0
2026-08-10,Josh Bell,Minnesota Twins,2600,4,58.8,68.49522510231924,21.0
2026-08-10,Tyler Oneill,Baltimore Orioles,2600,4,65.3,85.0,-1.0
2026-08-10,Carson Benge,New York Mets,4000,4,67.5,90.09677419354838,5.5
2026-08-10,Jake Mccarthy,Colorado Rockies,4100,1,53.9,63.18604651162791,4.5
2026-08-10,Willi Castro,Colorado Rockies,4300,7,48.4,53.64907651715039,2.0
2026-08-10,Edmundo Sosa,Philadelphia Phillies,3000,8,49.0,55.64383561643836,15.5
2026-08-10,Marcus Semien,New York Mets,3300,6,61.8,81.55345911949685,1.5
2026-08-10,Mauricio Dubon,Atlanta Braves,3200,6,63.1,86.27777777777777,7.0
2026-08-10,Nathan Church,St. Louis Cardinals,2900,5,64.2,91.2225656877898,3.0
2026-08-10,Caleb Durbin,Boston Red Sox,2900,6,61.7,87.23287671232876,-1.0
2026-08-10,Chandler Simpson,Tampa Bay Rays,3500,6,57.7,82.27586206896552,20.0
2026-08-10,Salvador Perez,Kansas City Royals,3500,4,42.5,52.01574803149606,-0.5
2026-08-10,Jose Altuve,Houston Astros,3000,4,54.0,75.64621968616262,1.5
2026-08-10,Justin Crawford,Philadelphia Phillies,3200,7,47.2,62.208955223880594,6.5
2026-08-10,Taylor Trammell,Houston Astros,3000,5,53.5,77.85964912280701,4.0
2026-08-10,Jarren Duran,Boston Red Sox,4700,7,53.9,81.31973898858075,4.5
2026-08-10,Freddy Fermin,San Diego Padres,2100,8,38.0,50.19047619047619,4.0
2026-08-11,Brandon Nimmo,Texas Rangers,3600,4,86.3,100.0,7.5
2026-08-11,Michael Busch,Chicago Cubs,4400,3,80.1,94.76031957390147,-0.5
2026-08-11,Jac Caglianone,Kansas City Royals,4600,3,80.9,96.91315136476426,16.5
2026-08-11,Kyle Tucker,Los Angeles Dodgers,4800,4,75.6,90.78404401650619,4.0
2026-08-11,Nathaniel Lowe,Cleveland Guardians,3000,4,71.3,82.19001218026797,3.0
2026-08-11,Wilyer Abreu,Boston Red Sox,4400,5,75.1,93.0,20.0
2026-08-11,Carson Benge,New York Mets,4000,5,68.1,80.30458221024259,6.0
2026-08-11,Josh Bell,Minnesota Twins,2600,3,77.7,100.0,1.5
2026-08-11,Bryson Stott,Philadelphia Phillies,4000,6,69.2,86.33333333333333,9.0
2026-08-11,Jackson Merrill,San Diego Padres,3900,5,64.3,77.66900420757364,11.5
2026-08-11,Alan Roden,Minnesota Twins,2000,8,73.5,96.99430740037951,1.5
2026-08-11,Jake Mccarthy,Colorado Rockies,4100,1,68.7,88.26775320139697,0.0
2026-08-11,Masataka Yoshida,Boston Red Sox,3000,1,64.3,79.72922252010724,4.0
2026-08-11,Jacob Young,Washington Nationals,3200,6,60.2,73.07417974322397,19.0
2026-08-11,Colt Keith,Detroit Tigers,3000,5,55.5,66.20108695652173,0.0
2026-08-11,Coby Mayo,Baltimore Orioles,3300,6,57.6,71.48467966573816,1.5
2026-08-11,Liam Hicks,Tampa Bay Rays,4900,4,61.3,81.04234122042341,6.0
2026-08-11,Willi Castro,Colorado Rockies,4300,5,57.2,74.35138705416117,1.5
2026-08-11,Ezequiel Tovar,Colorado Rockies,3900,9,55.0,70.0518134715026,5.0
2026-08-11,Mauricio Dubon,Atlanta Braves,3200,6,57.2,77.27374301675978,2.0
2026-08-11,Charles Mcadoo,Toronto Blue Jays,2500,1,54.1,71.61835748792271,3.5
2026-08-11,Cedric Mullins,Tampa Bay Rays,3200,7,51.4,67.0077519379845,-0.5
2026-08-11,Tyler Oneill,Baltimore Orioles,2600,4,45.9,59.0,2.0
2026-08-11,Jakob Marsee,Miami Marlins,3700,5,49.8,66.80438184663537,2.0
2026-08-11,Esteury Ruiz,Miami Marlins,3100,9,39.6,46.713286713286706,22.5
2026-08-11,Nolan Arenado,Arizona Diamondbacks,3300,5,66.2,100.0,11.0
2026-08-11,Everson Pereira,St. Louis Cardinals,3100,8,39.0,47.69444444444444,13.0
2026-08-11,Austin Hays,San Diego Padres,2900,6,43.1,56.06508875739645,12.0
2026-08-11,Jacob Gonzalez,Pittsburgh Pirates,2300,8,38.4,46.94074074074074,3.0
2026-08-11,Brenton Doyle,Chicago White Sox,3000,1,45.7,61.77816291161179,14.0
2026-08-11,Chandler Simpson,Tampa Bay Rays,3500,5,52.1,74.65517241379311,8.0
2026-08-11,Marcus Semien,New York Mets,3300,6,54.2,79.00315955766193,0.0
2026-08-11,Justin Crawford,Philadelphia Phillies,3200,9,43.3,57.822652757078984,0.0
2026-08-11,Zack Gelof,Athletics,4800,1,39.1,49.64641555285541,4.0
2026-08-11,Jose Altuve,Houston Astros,3000,4,51.1,74.47330447330447,2.0
2026-08-11,Alex Call,Los Angeles Dodgers,3000,8,34.1,40.96449704142012,8.5
2026-08-11,Edgar Quero,Chicago White Sox,2300,7,37.5,48.31999999999999,15.5
2026-08-11,Jarren Duran,Boston Red Sox,4700,7,37.0,48.86319218241042,5.0
2026-08-11,Austin Wynns,Texas Rangers,3000,8,54.0,83.03003003003002,3.0
2026-08-11,Harry Ford,Washington Nationals,2000,5,39.4,54.19480519480519,6.0
2026-08-11,Yohel Pozo,Baltimore Orioles,2300,9,36.6,48.88692579505301,5.0
2026-08-11,Pedro Pages,St. Louis Cardinals,2700,9,29.8,37.58536585365854,2.5
2026-08-13,Bryce Harper,Philadelphia Phillies,5800,3,101.9,100.0,8.0
2026-08-13,Corey Seager,Texas Rangers,4500,1,70.1,82.34532374100719,2.0
2026-08-13,Josh Bell,Minnesota Twins,2600,4,74.4,93.00269541778977,1.5
2026-08-13,Bryson Stott,Philadelphia Phillies,4000,5,62.0,72.75989445910291,5.0
2026-08-13,Kyle Tucker,Los Angeles Dodgers,4800,7,55.3,67.38664812239222,-0.5
2026-08-13,Justin Crawford,Philadelphia Phillies,3200,9,37.6,45.55555555555556,2.5
2026-08-14,Pete Alonso,Baltimore Orioles,5600,1,104.7,100.0,5.0
2026-08-14,Jac Caglianone,Kansas City Royals,4600,3,97.9,100.0,30.0
2026-08-14,Mookie Betts,Los Angeles Dodgers,4600,4,89.2,100.0,4.5
2026-08-14,Bo Bichette,New York Mets,4500,3,87.8,99.79825834542815,6.5
2026-08-14,Fernando Tatis,San Diego Padres,4500,1,86.5,100.0,16.0
2026-08-14,Yandy Diaz,Tampa Bay Rays,5200,1,75.3,85.67622461170848,2.5
2026-08-14,Jackson Chourio,Milwaukee Brewers,5400,1,60.1,61.407407407407405,2.0
2026-08-14,Carson Benge,New York Mets,4000,5,74.2,92.11764705882354,4.5
2026-08-14,Corey Seager,Texas Rangers,4500,1,55.3,55.76878612716763,5.5
2026-08-14,Wilyer Abreu,Boston Red Sox,4400,5,71.4,95.11949685534591,5.0
2026-08-14,Jacob Young,Washington Nationals,3200,9,62.8,80.0,3.0
2026-08-14,Ryan Mcmahon,New York Yankees,2400,7,67.5,89.42424242424242,2.5
2026-08-14,Jackson Merrill,San Diego Padres,3900,5,68.1,91.56983240223464,12.5
2026-08-14,Liam Hicks,Tampa Bay Rays,4900,5,55.9,67.23926380368098,8.5
2026-08-14,Jake Mccarthy,Colorado Rockies,4100,1,53.0,62.059382422802855,-0.5
2026-08-14,Ezequiel Tovar,Colorado Rockies,3900,8,46.5,51.92307692307692,4.5
2026-08-14,Victor Mesa,Tampa Bay Rays,3000,6,55.4,69.83446404341926,5.0
2026-08-14,Taylor Trammell,Houston Astros,3000,4,53.1,69.1367292225201,-1.5
2026-08-14,Coby Mayo,Baltimore Orioles,3300,3,45.7,56.41631504922644,-0.5
2026-08-14,Nolan Arenado,Arizona Diamondbacks,3300,5,45.4,58.005291005291,-1.5
2026-08-14,Jakob Marsee,Miami Marlins,3700,1,55.6,78.63492063492063,-0.5
2026-08-14,Eugenio Suarez,Cincinnati Reds,3000,5,49.5,66.53276353276354,6.5
2026-08-14,Keibert Ruiz,Washington Nationals,3800,5,56.0,79.58666666666667,0.0
2026-08-14,Austin Wells,New York Yankees,2500,8,65.4,98.52839931153184,2.0
2026-08-14,Chandler Simpson,Tampa Bay Rays,3500,3,44.8,59.54935622317596,14.5
2026-08-14,Hunter Feduccia,Los Angeles Dodgers,2200,9,37.7,45.44360902255639,-0.5
2026-08-14,Jake Cronenworth,San Diego Padres,2000,2,50.4,72.84317032040472,7.5
2026-08-14,Alejandro Kirk,Toronto Blue Jays,3300,5,39.9,57.97694524495677,23.0
2026-08-14,Jarren Duran,Boston Red Sox,4700,7,32.9,56.18433931484503,8.0
2026-08-14,Jose Altuve,Houston Astros,3000,5,31.9,56.431654676259,17.5
2026-08-15,Kyle Schwarber,Philadelphia Phillies,6300,1,103.5,100.0,-1.0
2026-08-15,Fernando Tatis,San Diego Padres,4500,1,93.8,100.0,5.5
2026-08-15,Pete Alonso,Baltimore Orioles,5600,2,93.7,100.0,20.0
2026-08-15,Wilyer Abreu,Boston Red Sox,4400,5,84.6,96.18891687657431,24.0
2026-08-15,Jac Caglianone,Kansas City Royals,4600,3,81.1,93.0,7.5
2026-08-15,Gunnar Henderson,Baltimore Orioles,5100,5,76.3,84.9322033898305,6.5
2026-08-15,Corbin Carroll,Arizona Diamondbacks,5500,2,79.3,93.70388349514563,19.0
2026-08-15,Mookie Betts,Los Angeles Dodgers,4600,5,78.8,93.52186177715092,-0.5
2026-08-15,Bo Bichette,New York Mets,4500,3,70.8,81.38775510204081,2.0
2026-08-15,Xander Bogaerts,San Diego Padres,3500,8,69.6,82.50229709035222,0.0
2026-08-15,Carson Benge,New York Mets,4000,4,61.5,71.0885072655218,17.5
2026-08-15,Bryson Stott,Philadelphia Phillies,4000,7,63.2,75.65604249667994,22.0
2026-08-15,Ty France,San Diego Padres,2800,4,67.6,85.83768444948922,1.5
2026-08-15,Austin Martin,Minnesota Twins,3200,1,56.9,65.7627365356623,4.0
2026-08-15,Liam Hicks,Tampa Bay Rays,4900,4,57.0,67.4478527607362,6.0
2026-08-15,Eugenio Suarez,Cincinnati Reds,3000,5,57.6,69.76595744680851,-1.0
2026-08-15,Jacob Young,Washington Nationals,3200,6,55.0,65.65096952908587,5.5
2026-08-15,Jeff Mcneil,Athletics,2500,1,60.0,76.81547619047619,-0.5
2026-08-15,Lawrence Butler,Athletics,3000,1,53.2,67.79937791601866,1.5
2026-08-15,Alec Bohm,Philadelphia Phillies,3500,5,55.9,73.4915773353752,27.0
2026-08-15,Jackson Merrill,San Diego Padres,3900,5,61.8,85.29691876750701,-1.0
2026-08-15,Josh Naylor,Seattle Mariners,4700,5,63.4,89.84135977337111,8.5
2026-08-15,Josh Bell,Minnesota Twins,2600,5,48.0,59.30717185385656,3.0
2026-08-15,Joey Ortiz,Milwaukee Brewers,2100,8,54.5,74.48011782032401,15.5
2026-08-15,Austin Hays,San Diego Padres,2900,7,47.7,60.961479198767336,-0.5
2026-08-15,Taylor Walls,Tampa Bay Rays,2700,9,34.6,36.35584843492586,3.0
2026-08-15,Chandler Simpson,Tampa Bay Rays,3500,5,39.3,46.53352353780314,6.0
2026-08-15,Harry Ford,Washington Nationals,2000,5,40.8,51.54005167958656,1.0
2026-08-15,Marcus Semien,New York Mets,3300,6,40.7,51.968,1.5
2026-08-15,Graham Pauley,Miami Marlins,2000,8,44.8,61.07518796992481,8.5
2026-08-15,Jakob Marsee,Miami Marlins,3700,1,53.7,79.97138314785373,25.0
2026-08-15,Nathaniel Lowe,Cleveland Guardians,3000,5,60.8,94.47406513872136,2.5
2026-08-15,Leody Taveras,Baltimore Orioles,3500,8,35.5,44.3012048192771,8.0
2026-08-15,Coby Mayo,Baltimore Orioles,3300,4,34.9,47.74535050071531,-1.0
2026-08-15,Jorge Polanco,New York Mets,3600,8,34.5,47.52554744525548,2.0
2026-08-16,Fernando Tatis,San Diego Padres,4500,1,86.2,100.0,6.0
2026-08-16,Wilyer Abreu,Boston Red Sox,4400,3,69.5,79.77227722772277,1.5
2026-08-16,Nathaniel Lowe,Cleveland Guardians,3000,5,63.7,77.2279855247286,4.5
2026-08-16,Troy Johnston,Colorado Rockies,4800,5,51.9,60.0,5.0
2026-08-16,Isaac Paredes,Houston Astros,3000,3,49.9,57.61290322580645,5.0
2026-08-16,Anthony Seigler,Boston Red Sox,2300,8,51.0,60.33149171270719,9.0
2026-08-16,Ty France,San Diego Padres,2800,4,52.1,63.84119677790564,-0.5
2026-08-16,Joey Ortiz,Milwaukee Brewers,2100,8,41.2,48.48672566371681,-2.0
2026-08-16,Alika Williams,Athletics,3000,1,44.4,58.84033613445378,2.0
2026-08-17,Kyle Schwarber,Philadelphia Phillies,6300,1,103.0,99.75690607734806,4.0
2026-08-17,Miguel Vargas,Chicago White Sox,4400,3,102.8,100.0,6.0
2026-08-17,Ketel Marte,Arizona Diamondbacks,5000,1,89.5,100.0,0.0
2026-08-17,Jac Caglianone,Kansas City Royals,4600,3,88.6,100.0,15.0
2026-08-17,Pete Alonso,Baltimore Orioles,5600,2,87.4,99.53837072018891,16.5
2026-08-17,Fernando Tatis,San Diego Padres,4500,1,85.0,95.50899742930591,1.5
2026-08-17,Francisco Lindor,New York Mets,4400,2,87.2,100.0,6.0
2026-08-17,Gunnar Henderson,Baltimore Orioles,5100,5,79.2,87.14285714285714,9.5
2026-08-17,Wilyer Abreu,Boston Red Sox,4400,1,79.3,89.77227722772277,14.0
2026-08-17,Bo Bichette,New York Mets,4500,3,84.1,100.0,5.0
2026-08-17,Andy Pages,Los Angeles Dodgers,5000,3,74.4,86.39698492462311,21.0
2026-08-17,Luis Campusano,San Diego Padres,2900,6,65.0,70.08648648648649,2.0
2026-08-17,Carson Benge,New York Mets,4000,4,72.4,91.49333333333334,3.0
2026-08-17,Corbin Carroll,Arizona Diamondbacks,5500,1,75.5,99.12709832134293,2.0
2026-08-17,Geraldo Perdomo,Arizona Diamondbacks,3800,1,60.4,69.8082191780822,1.5
2026-08-17,Liam Hicks,Tampa Bay Rays,4900,4,59.6,71.95588235294117,-1.0
2026-08-17,Chase Meidroth,Chicago White Sox,3600,1,57.6,69.9090909090909,-2.0
2026-08-17,Alec Bohm,Philadelphia Phillies,3500,5,62.1,80.0,9.0
2026-08-17,Jeff Mcneil,Athletics,2500,1,55.0,68.29909365558912,14.0
2026-08-17,Ivan Herrera,St. Louis Cardinals,4400,2,66.1,91.29333333333334,15.0
2026-08-17,Nolan Arenado,Arizona Diamondbacks,3300,1,53.7,68.20418848167539,0.0
2026-08-17,Josh Bell,Minnesota Twins,2600,4,61.2,83.50340136054422,16.0
2026-08-17,Christian Franklin,Baltimore Orioles,2000,9,41.7,45.397058823529406,11.0
2026-08-17,Bryson Stott,Philadelphia Phillies,4000,6,52.5,67.47694334650856,9.0
2026-08-17,Ryan Vilade,Tampa Bay Rays,3100,6,51.4,65.78282828282828,15.5
2026-08-17,Nick Yorke,Pittsburgh Pirates,3000,8,45.6,56.86481802426343,15.5
2026-08-17,Zack Gelof,Athletics,4800,1,47.6,62.9375,2.0
2026-08-17,Chandler Simpson,Tampa Bay Rays,3500,5,46.2,60.50640113798009,3.0
2026-08-17,Eugenio Suarez,Cincinnati Reds,3000,4,45.3,60.939481268011534,15.0
2026-08-17,Hunter Feduccia,Los Angeles Dodgers,2200,9,53.6,78.89123867069486,1.5
2026-08-17,Lawrence Butler,Athletics,3000,1,46.8,66.2638036809816,5.0
2026-08-17,Alex Bregman,Chicago Cubs,4000,4,63.1,100.0,13.0
2026-08-17,Justin Crawford,Philadelphia Phillies,3200,9,31.9,39.97897897897898,7.0
2026-08-17,Cedric Mullins,Tampa Bay Rays,3200,7,29.4,50.95061728395062,2.0
2026-08-18,Pete Alonso,Baltimore Orioles,5600,2,104.4,100.0,2.5
2026-08-18,Fernando Tatis,San Diego Padres,4500,1,100.3,100.0,29.5
2026-08-18,Francisco Lindor,New York Mets,4400,1,97.2,100.0,-1.0
2026-08-18,Miguel Vargas,Chicago White Sox,4400,3,95.5,100.0,3.0
2026-08-18,Kyle Schwarber,Philadelphia Phillies,6300,1,95.4,100.0,4.0
2026-08-18,Jake Bauers,Milwaukee Brewers,4800,3,91.3,92.38461538461539,26.5
2026-08-18,Jordan Walker,St. Louis Cardinals,5200,3,93.7,98.66666666666667,5.0
2026-08-18,Jac Caglianone,Kansas City Royals,4600,3,93.2,100.0,9.5
2026-08-18,Griffin Conine,Miami Marlins,3200,4,87.1,96.13253012048193,19.0
2026-08-18,Wilyer Abreu,Boston Red Sox,4400,3,87.2,100.0,4.0
2026-08-18,Gunnar Henderson,Baltimore Orioles,5100,5,86.2,100.0,0.0
2026-08-18,Yandy Diaz,Tampa Bay Rays,5200,4,86.2,100.0,8.0
2026-08-18,Andy Pages,Los Angeles Dodgers,5000,3,82.8,100.0,3.0
2026-08-18,Ivan Herrera,St. Louis Cardinals,4400,2,76.3,89.53917662682603,-1.0
2026-08-18,Bo Bichette,New York Mets,4500,2,81.2,100.0,9.0
2026-08-18,Vinnie Pasquantino,Kansas City Royals,4100,5,81.0,100.0,10.0
2026-08-18,Xander Bogaerts,San Diego Padres,3500,6,69.5,80.63076923076923,0.0
2026-08-18,Carson Benge,New York Mets,4000,4,78.0,100.0,-0.5
2026-08-18,Nolan Schanuel,Los Angeles Angels,3400,3,77.5,100.0,10.0
2026-08-18,Corey Seager,Texas Rangers,4500,2,61.2,69.68866571018651,10.0
2026-08-18,Bryson Stott,Philadelphia Phillies,4000,6,71.4,92.83727034120734,13.0
2026-08-18,Richie Palacios,Tampa Bay Rays,3400,8,61.7,74.86894586894587,7.0
2026-08-18,Corbin Carroll,Arizona Diamondbacks,5500,2,74.1,100.0,6.0
2026-08-18,Isaac Paredes,Houston Astros,3000,3,71.9,96.0516129032258,4.0
2026-08-18,Nico Hoerner,Chicago Cubs,3800,5,66.1,85.04347826086956,3.0
2026-08-18,Lawrence Butler,Athletics,3000,1,58.3,70.21100917431193,4.5
2026-08-18,Alec Bohm,Philadelphia Phillies,3500,5,72.1,98.0,14.0
2026-08-18,Jacob Young,Washington Nationals,3200,9,48.9,52.72222222222223,-0.5
2026-08-18,Hunter Feduccia,Los Angeles Dodgers,2200,9,64.5,84.78461538461538,6.0
2026-08-18,Jake Burger,Texas Rangers,3500,3,57.8,71.90344827586208,2.0
2026-08-18,Jeff Mcneil,Athletics,2500,1,56.5,69.6268656716418,8.0
2026-08-18,Jackson Merrill,San Diego Padres,3900,5,54.6,66.97183098591549,-2.0
2026-08-18,Jackson Holliday,Baltimore Orioles,3300,1,57.5,74.39667128987517,-0.5
2026-08-18,Austin Wells,New York Yankees,2500,9,51.7,63.43055555555556,0.0
2026-08-18,Coby Mayo,Baltimore Orioles,3300,4,50.9,62.050561797752806,16.0
2026-08-18,Alex Bregman,Chicago Cubs,4000,3,69.7,100.0,10.0
2026-08-18,Henry Bolte,Athletics,3200,1,42.6,47.14305750350631,5.0
2026-08-18,Tommy White,Athletics,3000,1,44.7,52.38317757009346,4.5
2026-08-18,Christian Franklin,Baltimore Orioles,2000,8,45.0,56.55737704918033,2.0
2026-08-18,Alika Williams,Athletics,3000,1,43.0,52.82857142857143,0.0
2026-08-18,Chandler Simpson,Tampa Bay Rays,3500,1,54.2,75.66381766381767,6.0
2026-08-18,Taylor Walls,Tampa Bay Rays,2700,9,47.6,62.3152709359606,6.5
2026-08-18,Jakob Marsee,Miami Marlins,3700,1,49.6,66.5651491365777,4.0
2026-08-18,Sean Murphy,Atlanta Braves,3100,9,40.0,48.31034482758621,-0.5
2026-08-18,Colt Keith,Detroit Tigers,3000,3,48.5,65.84925975773889,3.0
2026-08-18,Mickey Gasper,Boston Red Sox,3100,9,40.7,50.63708399366085,23.0
2026-08-18,Eugenio Suarez,Cincinnati Reds,3000,4,49.4,69.75388967468176,1.0
2026-08-18,Ian Happ,Chicago Cubs,4500,7,41.7,54.89645776566758,3.0
2026-08-18,Cedric Mullins,Tampa Bay Rays,3200,7,42.1,56.25349922239502,7.0
2026-08-18,Darell Hernaiz,Athletics,2000,1,29.9,34.55954323001631,0.0
2026-08-18,Drew Romo,Chicago White Sox,2900,9,36.3,47.552123552123554,4.5
2026-08-18,Justin Crawford,Philadelphia Phillies,3200,9,42.7,60.21842496285289,7.5
2026-08-18,Alejandro Kirk,Toronto Blue Jays,3300,3,51.7,80.33647375504711,28.0
2026-08-18,Austin Hays,San Diego Padres,2900,7,32.4,49.824,2.5
2026-08-19,Pete Alonso,Baltimore Orioles,5600,2,108.3,100.0,13.0
2026-08-19,Jake Bauers,Milwaukee Brewers,4800,3,87.7,93.7397107897664,-2.0
2026-08-19,Gunnar Henderson,Baltimore Orioles,5100,3,89.8,100.0,11.5
2026-08-19,Jordan Walker,St. Louis Cardinals,5200,4,87.9,98.03550295857988,16.5
2026-08-19,Griffin Conine,Miami Marlins,3200,4,83.6,94.11206896551724,-1.5
2026-08-19,Jac Caglianone,Kansas City Royals,4600,3,84.2,100.0,5.0
2026-08-19,Jose Ramirez,Cleveland Guardians,5300,2,77.0,89.69945355191257,-1.0
2026-08-19,Vinnie Pasquantino,Kansas City Royals,4100,5,79.8,100.0,28.0
2026-08-19,Wilyer Abreu,Boston Red Sox,4400,3,68.2,77.14285714285714,6.5
2026-08-19,Yandy Diaz,Tampa Bay Rays,5200,4,79.2,100.0,20.0
2026-08-19,Corey Seager,Texas Rangers,4500,2,60.1,62.90070921985816,5.5
2026-08-19,Corbin Carroll,Arizona Diamondbacks,5500,2,69.6,86.43200962695548,6.0
2026-08-19,Nolan Schanuel,Los Angeles Angels,3400,3,63.7,75.97333333333333,-0.5
2026-08-19,Cam Smith,Houston Astros,3000,6,57.9,66.19596541786744,1.0
2026-08-19,Ryan Vilade,Tampa Bay Rays,3100,7,73.7,98.2603406326034,-1.0
2026-08-19,Richie Palacios,Tampa Bay Rays,3400,8,64.7,81.4,11.0
2026-08-19,Kyle Schwarber,Philadelphia Phillies,6300,1,66.5,85.60986547085201,2.0
2026-08-19,Bryson Stott,Philadelphia Phillies,4000,6,59.7,72.84210526315789,0.0
2026-08-19,Alec Bohm,Philadelphia Phillies,3500,5,67.0,88.0,0.0
2026-08-19,Lawrence Butler,Athletics,3000,1,57.7,69.8048780487805,5.0
2026-08-19,Coby Mayo,Baltimore Orioles,3300,5,54.2,64.57676348547719,-1.5
2026-08-19,Jeff Mcneil,Athletics,2500,1,56.7,69.78931750741839,14.0
2026-08-19,Mickey Gasper,Boston Red Sox,3100,6,56.0,70.02793296089385,17.5
2026-08-19,Alejandro Kirk,Toronto Blue Jays,3300,3,63.0,84.23376623376623,19.0
2026-08-19,Henry Bolte,Athletics,3200,1,50.8,61.25352112676056,11.5
2026-08-19,Zack Gelof,Athletics,4800,1,48.6,57.53333333333333,11.5
2026-08-19,Eugenio Suarez,Cincinnati Reds,3000,4,55.4,71.41394025604552,0.5
2026-08-19,Tommy White,Athletics,3000,1,46.6,55.32967032967033,0.0
2026-08-19,Isaac Paredes,Houston Astros,3000,3,52.2,67.96899224806201,7.0
2026-08-19,Nolan Arenado,Arizona Diamondbacks,3300,5,45.6,54.649145860709595,8.5
2026-08-19,Joe Mack,Miami Marlins,2800,8,50.2,66.66483516483517,-1.5
2026-08-19,Justin Crawford,Philadelphia Phillies,3200,8,46.9,61.368575624082226,3.0
2026-08-19,Taylor Walls,Tampa Bay Rays,2700,9,51.2,70.36842105263158,12.0
2026-08-19,Chandler Simpson,Tampa Bay Rays,3500,1,54.4,79.0965909090909,4.5
2026-08-19,Leody Taveras,Baltimore Orioles,3500,7,44.5,60.43243243243242,8.0
2026-08-19,Jonah Cox,San Francisco Giants,2100,1,35.7,43.688946015424165,-2.0
2026-08-19,Willy Adames,San Francisco Giants,3300,3,35.8,48.85714285714286,9.0
2026-08-20,Pete Alonso,Baltimore Orioles,5600,2,106.5,100.0,5.5
2026-08-20,Gunnar Henderson,Baltimore Orioles,5100,3,80.6,87.25462304409673,4.0
2026-08-20,Andres Chaparro,Washington Nationals,2000,3,79.3,92.7109634551495,-1.0
2026-08-20,Corey Seager,Texas Rangers,4500,2,65.8,73.95774647887325,18.5
2026-08-20,Isaac Paredes,Houston Astros,3000,3,69.7,95.9483870967742,8.0
2026-08-20,Leody Taveras,Baltimore Orioles,3500,7,36.7,43.54680534918276,0.0
2026-08-20,Cody Freeman,Texas Rangers,2000,8,34.1,41.37133550488599,1.5
2026-08-21,Pete Alonso,Baltimore Orioles,5600,2,107.6,100.0,21.0
2026-08-21,Miguel Vargas,Chicago White Sox,4400,3,102.1,100.0,22.5
2026-08-21,Fernando Tatis,San Diego Padres,4500,1,101.5,100.0,15.0
2026-08-21,Gunnar Henderson,Baltimore Orioles,5100,3,89.2,100.0,5.0
2026-08-21,Chase Delauter,Cleveland Guardians,3500,2,87.0,100.0,5.0
2026-08-21,Jac Caglianone,Kansas City Royals,4600,3,78.9,88.20677146311971,-1.0
2026-08-21,Wilyer Abreu,Boston Red Sox,4400,3,82.0,96.30884184308842,20.0
2026-08-21,Corbin Carroll,Arizona Diamondbacks,5500,2,83.3,100.0,19.0
2026-08-21,Jordan Walker,St. Louis Cardinals,5200,3,79.6,93.55607476635514,23.5
2026-08-21,Xander Bogaerts,San Diego Padres,3500,6,72.5,79.70724191063174,-1.0
2026-08-21,Vinnie Pasquantino,Kansas City Royals,4100,5,76.5,87.87931034482759,21.0
2026-08-21,Gleyber Torres,Detroit Tigers,3000,1,81.1,99.35038363171356,-0.5
2026-08-21,Mookie Betts,Los Angeles Dodgers,4600,5,75.3,88.24466571834992,11.0
2026-08-21,Randal Grichuk,Chicago White Sox,3400,4,73.3,84.51764705882353,17.0
2026-08-21,Yandy Diaz,Tampa Bay Rays,5200,1,63.8,72.31764705882352,-0.5
2026-08-21,Corey Seager,Texas Rangers,4500,2,62.5,72.0,5.0
2026-08-21,Kyle Karros,Colorado Rockies,2700,2,63.5,74.36942675159236,5.0
2026-08-21,Nick Sogard,Boston Red Sox,2300,1,62.9,75.79627163781625,8.5
2026-08-21,Nick Gonzales,Pittsburgh Pirates,3000,1,52.7,55.57512953367876,9.5
2026-08-21,Isaac Paredes,Houston Astros,3000,3,62.1,74.85237483953787,11.0
2026-08-21,Josh Bell,Minnesota Twins,2600,3,62.9,77.18832891246684,3.5
2026-08-21,Zach Neto,Los Angeles Angels,5200,1,55.4,63.97282608695653,2.0
2026-08-21,Justin Foscue,Texas Rangers,3000,1,59.4,72.47549019607843,1.5
2026-08-21,Paul Goldschmidt,New York Yankees,4200,1,58.1,70.78477690288713,2.0
2026-08-21,Carson Benge,New York Mets,4000,4,59.1,73.75,4.0
2026-08-21,Alec Bohm,Philadelphia Phillies,3500,5,63.3,82.4574780058651,22.0
2026-08-21,Mickey Gasper,Boston Red Sox,3100,9,55.0,66.02793296089385,4.0
2026-08-21,Alejandro Kirk,Toronto Blue Jays,3300,3,65.9,88.25888324873097,8.5
2026-08-21,Jeff Mcneil,Athletics,2500,1,56.4,69.85074626865672,3.0
2026-08-21,Brady House,Washington Nationals,3100,5,50.9,59.33333333333334,2.5
2026-08-21,Henry Bolte,Athletics,3200,1,51.1,64.3342776203966,3.5
2026-08-21,Tommy White,Athletics,3000,1,47.4,58.1794453507341,-1.0
2026-08-21,Lawrence Butler,Athletics,3000,1,53.7,71.42428785607197,-0.5
2026-08-21,Kebryan Hayes,Cincinnati Reds,3000,9,48.1,62.0,2.5
2026-08-21,Haoyu Lee,Detroit Tigers,3000,2,49.5,66.0,3.0
2026-08-21,Willy Adames,San Francisco Giants,3300,3,43.4,53.813822284908326,-0.5
